stock,top5_buyers,top5_sellers,net_volume,daily_summary,avg_buy_price_buyers,avg_sell_price_buyers,avg_buy_price_sellers,avg_sell_price_sellers
PTBA,"1. PD: 23,351 lot (5.95B) [Mix] | Avg Buy: 2,550 | Avg Sell: 2,547
2. CC: 22,614 lot (5.76B) [Mix] | Avg Buy: 2,548 | Avg Sell: 2,548
3. YP: 8,514 lot (2.16B) [Mix] | Avg Buy: 2,544 | Avg Sell: 2,549
4. BK: 5,657 lot (1.44B) [Bandar] | Avg Buy: 2,547
5. XC: 3,676 lot (936.54M) [Retail] | Avg Buy: 2,548","1. NI: 40,818 lot (10.39B) [Bandar] | Avg Sell: 2,545
2. BB: 21,446 lot (5.45B) [Mix] | Avg Sell: 2,541
3. SQ: 5,740 lot (1.47B) [Bandar] | Avg Buy: 2,541 | Avg Sell: 2,551
4. CP: 2,929 lot (746.20M) [Mix] | Avg Sell: 2,548
5. ZP: 2,815 lot (718.80M) [Bandar] | Avg Buy: 2,548 | Avg Sell: 2,550",-9936,"Buyer: Mix 85%, Seller: Bandar 67% | Avg Buy Price: 2,547 | Avg Sell Price: 2,547",2547.4,2548.0,2544.5,2547.0
TOTL,"1. GR: 5,519 lot (593.34M) [Bandar] | Avg Buy: 1,075
2. AK: 964 lot (103.63M) [Bandar] | Avg Buy: 1,075
3. XC: 307 lot (32.85M) [Retail] | Avg Buy: 1,070
4. BK: 253 lot (27.10M) [Bandar] | Avg Buy: 1,071
5. YP: 168 lot (17.01M) [Mix] | Avg Buy: 1,070 | Avg Sell: 1,079","1. NI: 2,997 lot (321.70M) [Bandar] | Avg Sell: 1,073
2. CC: 1,252 lot (134.44M) [Mix] | Avg Sell: 1,074
3. XL: 1,118 lot (120.02M) [Retail] | Avg Sell: 1,074
4. ZP: 889 lot (95.12M) [Bandar] | Avg Sell: 1,070
5. DR: 703 lot (75.64M) [Retail] | Avg Sell: 1,076",252,"Buyer: Bandar 93%, Seller: Bandar 56% | Avg Buy Price: 1,072 | Avg Sell Price: 1,073",1072.2,1079.0,,1073.4
TPMA,"1. YP: 8,586 lot (522.89M) [Mix] | Avg Buy: 609
2. CP: 5,247 lot (318.26M) [Mix] | Avg Buy: 607
3. PD: 5,187 lot (313.78M) [Mix] | Avg Buy: 607 | Avg Sell: 613
4. BK: 1,878 lot (113.38M) [Bandar] | Avg Buy: 605 | Avg Sell: 610
5. OD: 1,295 lot (78.86M) [Bandar] | Avg Buy: 609","1. XL: 5,732 lot (349.65M) [Retail] | Avg Sell: 610
2. SQ: 5,157 lot (312.06M) [Bandar] | Avg Sell: 605
3. AK: 2,822 lot (172.45M) [Bandar] | Avg Buy: 605 | Avg Sell: 610
4. KK: 2,270 lot (137.79M) [Bandar] | Avg Sell: 607
5. AZ: 1,698 lot (103.89M) [Retail] | Avg Sell: 612",4514,"Buyer: Mix 86%, Seller: Bandar 58% | Avg Buy Price: 607 | Avg Sell Price: 609",607.4,611.5,605.0,608.8
ULTJ,"1. XL: 6,725 lot (1.03B) [Retail] | Avg Buy: 1,539
2. ZP: 6,639 lot (1.03B) [Bandar] | Avg Buy: 1,547
3. BB: 4,976 lot (762.95M) [Mix] | Avg Buy: 1,533
4. EP: 3,428 lot (534.77M) [Mix] | Avg Buy: 1,560
5. AZ: 2,998 lot (466.49M) [Retail] | Avg Buy: 1,556","1. DX: 6,024 lot (927.70M) [Bandar] | Avg Sell: 1,540
2. RX: 3,975 lot (609.07M) [Bandar] | Avg Sell: 1,532
3. KK: 3,603 lot (560.78M) [Bandar] | Avg Buy: 1,525 | Avg Sell: 1,550
4. NI: 3,282 lot (508.52M) [Bandar] | Avg Sell: 1,549
5. AK: 3,308 lot (506.51M) [Bandar] | Avg Sell: 1,531",4574,"Buyer: Retail 39%, Seller: Bandar 100% | Avg Buy Price: 1,547 | Avg Sell Price: 1,540",1547.0,,1525.0,1540.4
BLUE,"1. IH: 1,950 lot (1.34B) [Mix] | Avg Buy: 6,876
2. QA: 1,953 lot (1.28B) [Bandar] | Avg Buy: 6,537
3. SH: 814 lot (554.37M) [Bandar] | Avg Buy: 6,810
4. AZ: 724 lot (483.57M) [Retail] | Avg Buy: 6,679
5. YB: 502 lot (325.65M) [Retail] | Avg Buy: 6,487","1. IU: 2,829 lot (1.84B) [Bandar] | Avg Sell: 6,500
2. CC: 1,750 lot (1.15B) [Mix] | Avg Sell: 6,564
3. PD: 1,098 lot (738.38M) [Mix] | Avg Sell: 6,725
4. YP: 527 lot (361.84M) [Mix] | Avg Buy: 6,455 | Avg Sell: 6,793
5. YU: 444 lot (302.63M) [Bandar] | Avg Sell: 6,816",-705,"Buyer: Bandar 47%, Seller: Mix 51% | Avg Buy Price: 6,678 | Avg Sell Price: 6,680",6677.8,,6455.0,6679.6
CASH,"1. CC: 3,748 lot (54.86M) [Mix] | Avg Buy: 146
2. XL: 3,573 lot (52.52M) [Retail] | Avg Buy: 147
3. YP: 3,497 lot (51.08M) [Mix] | Avg Buy: 146
4. MG: 1,315 lot (19.33M) [Mix] | Avg Buy: 147
5. AZ: 686 lot (10.02M) [Retail] | Avg Buy: 146","1. YB: 5,600 lot (81.76M) [Retail] | Avg Sell: 146
2. BR: 5,090 lot (74.31M) [Bandar] | Avg Sell: 146
3. PD: 4,300 lot (62.35M) [Mix] | Avg Sell: 145
4. XC: 1,259 lot (18.63M) [Retail] | Avg Sell: 148
5. KK: 750 lot (11.18M) [Bandar] | Avg Sell: 149",-4180,"Buyer: Mix 67%, Seller: Retail 40% | Avg Buy Price: 146 | Avg Sell Price: 147",146.4,,,146.8
NASI,"1. MG: 17,228 lot (320.47M) [Mix] | Avg Buy: 186
2. AZ: 16,418 lot (300.62M) [Retail] | Avg Buy: 183
3. LG: 10,187 lot (186.42M) [Bandar] | Avg Buy: 183
4. QA: 6,180 lot (112.01M) [Bandar] | Avg Buy: 181
5. AK: 5,584 lot (91.58M) [Bandar] | Avg Buy: 180 | Avg Sell: 189","1. CC: 22,332 lot (407.86M) [Mix] | Avg Sell: 183
2. AI: 20,300 lot (367.61M) [Bandar] | Avg Sell: 181
3. AG: 13,843 lot (254.87M) [Bandar] | Avg Buy: 181 | Avg Sell: 184
4. XL: 8,983 lot (147.97M) [Retail] | Avg Buy: 186 | Avg Sell: 181
5. YP: 6,187 lot (118.66M) [Mix] | Avg Buy: 183 | Avg Sell: 189",-16048,"Buyer: Bandar 39%, Seller: Bandar 48% | Avg Buy Price: 183 | Avg Sell Price: 184",182.6,189.0,183.33333333333334,183.6
AMMN,"1. ZP: 40,536 lot (30.89B) [Bandar] | Avg Buy: 7,621
2. YU: 27,966 lot (21.35B) [Bandar] | Avg Buy: 7,635
3. XL: 21,976 lot (16.50B) [Retail] | Avg Buy: 7,509
4. GR: 10,390 lot (7.87B) [Bandar] | Avg Buy: 7,579
5. XC: 10,008 lot (7.58B) [Retail] | Avg Buy: 7,572","1. AK: 45,592 lot (34.08B) [Bandar] | Avg Sell: 7,475
2. CC: 28,087 lot (21.03B) [Mix] | Avg Sell: 7,487
3. PD: 18,454 lot (14.25B) [Mix] | Avg Buy: 7,489 | Avg Sell: 7,617
4. NI: 16,521 lot (12.48B) [Bandar] | Avg Sell: 7,556
5. BB: 13,943 lot (10.45B) [Mix] | Avg Sell: 7,496",-11721,"Buyer: Bandar 71%, Seller: Bandar 51% | Avg Buy Price: 7,583 | Avg Sell Price: 7,526",7583.2,,7489.0,7526.2
AYLS,"1. LG: 4,869 lot (137.79M) [Bandar] | Avg Buy: 283
2. XL: 3,829 lot (109.51M) [Retail] | Avg Buy: 286
3. PD: 3,233 lot (91.69M) [Mix] | Avg Buy: 284
4. NI: 2,848 lot (81.17M) [Bandar] | Avg Buy: 285
5. KK: 2,899 lot (80.88M) [Bandar] | Avg Buy: 279","1. CC: 6,808 lot (194.12M) [Mix] | Avg Sell: 285
2. AK: 4,098 lot (117.89M) [Bandar] | Avg Sell: 288
3. BK: 3,154 lot (89.73M) [Bandar] | Avg Sell: 285
4. AZ: 2,375 lot (68.73M) [Retail] | Avg Buy: 278 | Avg Sell: 285
5. YP: 2,403 lot (67.08M) [Mix] | Avg Sell: 279",-1160,"Buyer: Bandar 60%, Seller: Mix 49% | Avg Buy Price: 283 | Avg Sell Price: 284",283.4,,278.0,284.4
MSJA,"1. XA: 92,721 lot (3.71B) [Bandar] | Avg Buy: 400
2. CC: 14,209 lot (570.67M) [Mix] | Avg Buy: 402
3. BK: 12,130 lot (487.12M) [Bandar] | Avg Buy: 402
4. YU: 8,033 lot (325.74M) [Bandar] | Avg Buy: 406
5. ZP: 5,584 lot (223.81M) [Bandar] | Avg Buy: 401","1. IN: 100,000 lot (4.00B) [Bandar] | Avg Sell: 400
2. XL: 12,276 lot (494.01M) [Retail] | Avg Sell: 402
3. NI: 6,289 lot (252.23M) [Bandar] | Avg Sell: 401
4. XC: 5,344 lot (215.06M) [Retail] | Avg Sell: 402
5. YB: 2,970 lot (118.21M) [Retail] | Avg Sell: 398",5798,"Buyer: Bandar 89%, Seller: Bandar 84% | Avg Buy Price: 402 | Avg Sell Price: 401",402.2,,,400.6
AGII,"1. AK: 12,173 lot (2.69B) [Bandar] | Avg Buy: 2,208
2. YU: 9,535 lot (2.10B) [Bandar] | Avg Buy: 2,205
3. BB: 6,572 lot (1.45B) [Mix] | Avg Buy: 2,213
4. HP: 6,432 lot (1.41B) [Bandar] | Avg Buy: 2,196
5. AF: 2,268 lot (498.96M) [Retail] | Avg Buy: 2,200","1. PD: 23,497 lot (5.17B) [Mix] | Avg Sell: 2,201
2. CC: 5,625 lot (1.24B) [Mix] | Avg Sell: 2,209
3. OD: 4,436 lot (997.42M) [Bandar] | Avg Buy: 2,157 | Avg Sell: 2,245
4. XL: 2,126 lot (470.70M) [Retail] | Avg Sell: 2,214
5. CP: 1,285 lot (282.44M) [Mix] | Avg Sell: 2,198",11,"Buyer: Bandar 76%, Seller: Mix 82% | Avg Buy Price: 2,204 | Avg Sell Price: 2,213",2204.4,,2157.0,2213.4
